time,nitrate,ammonium
2017-05-26 08:28:00,3632.9744704848017,0.002780866749846165
2017-05-26 08:29:00,3774.1066047572285,0.0028409413542121223
2017-05-26 08:30:00,3632.9744704848017,0.003024213026456764
2017-05-26 08:31:00,3496.26568237945,0.0030404152490929397
2017-05-26 08:32:00,3496.26568237945,0.0029920671436099613
2017-05-26 08:33:00,3632.9744704848017,0.0029920671436099613
2017-05-26 08:34:00,3774.1066047572285,0.0026404084437288626
2017-05-26 08:35:00,3632.9744704848017,0.003024213026456764
2017-05-26 08:36:00,3632.9744704848017,0.002885305365461327
2017-05-26 08:37:00,3632.9744704848017,0.002810743558240671
2017-05-26 08:38:00,3774.1066047572285,0.002900763390241855
2017-05-26 08:39:00,3513.3907636534173,0.0030550714531508935
2017-05-26 08:40:00,3632.9744704848017,0.0029303621630967116
2017-05-26 08:41:00,3513.3907636534173,0.0028258021181058056
2017-05-26 08:42:00,3496.26568237945,0.0028409413542121223
2017-05-26 08:43:00,3632.9744704848017,0.0030080971446644683
2017-05-26 08:44:00,3632.9744704848017,0.002900763390241855
2017-05-26 08:45:00,3667.75485229274,0.002869929715731082
2017-05-26 08:46:00,3632.9744704848017,0.0030714389998218266
2017-05-26 08:47:00,3496.26568237945,0.0032021521867228358
2017-05-26 08:48:00,3658.805189469963,0.0027235173253936894
2017-05-26 08:49:00,3496.26568237945,0.0031194024518435733
2017-05-26 08:50:00,3496.26568237945,0.003219307718489388
2017-05-26 08:51:00,3496.26568237945,0.0029618451059159577
2017-05-26 08:52:00,3496.26568237945,0.0031361146518686547
2017-05-26 08:53:00,3496.26568237945,0.0028258021181058056
2017-05-26 08:54:00,3632.9744704848017,0.0027527779885644097
2017-05-26 08:55:00,3702.8682050501184,0.0030714389998218266
2017-05-26 08:56:00,3632.9744704848017,0.0030550714531508935
2017-05-26 08:57:00,3632.9744704848017,0.002767525997864187
2017-05-26 08:58:00,3632.9744704848017,0.0031361146518686547
2017-05-26 08:59:00,3632.9744704848017,0.002976122565639033
2017-05-26 09:00:00,3649.8773646564982,0.00279576524469702
2017-05-26 09:01:00,728.1507228553379,0.2728252007034565
2017-05-26 09:02:00,3649.8773646564982,0.002854636002078539
2017-05-26 09:03:00,3496.26568237945,0.0031361146518686547
2017-05-26 09:04:00,3667.75485229274,0.002767525997864187
2017-05-26 09:05:00,3774.1066047572285,0.0026531364304600057
2017-05-26 09:06:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:07:00,3774.1066047572285,0.002869929715731082
2017-05-26 09:08:00,3632.9744704848017,0.0028258021181058056
2017-05-26 09:09:00,3641.860949778143,0.0029303621630967116
2017-05-26 09:10:00,3496.26568237945,0.0031194024518435733
2017-05-26 09:11:00,3632.9744704848017,0.0027235173253936894
2017-05-26 09:12:00,3632.9744704848017,0.002767525997864187
2017-05-26 09:13:00,3632.9744704848017,0.002869929715731082
2017-05-26 09:14:00,3632.9744704848017,0.002869929715731082
2017-05-26 09:15:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:16:00,3632.9744704848017,0.002885305365461327
2017-05-26 09:17:00,3632.9744704848017,0.002885305365461327
2017-05-26 09:18:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:19:00,3632.9744704848017,0.002810743558240671
2017-05-26 09:20:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:21:00,3632.9744704848017,0.002976122565639033
2017-05-26 09:22:00,3632.9744704848017,0.0030080971446644683
2017-05-26 09:23:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:24:00,3632.9744704848017,0.0029303621630967116
2017-05-26 09:25:00,3632.9744704848017,0.002810743558240671
2017-05-26 09:26:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:27:00,3632.9744704848017,0.002976122565639033
2017-05-26 09:28:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:29:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:30:00,3641.860949778143,0.002810743558240671
2017-05-26 09:31:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:32:00,3632.9744704848017,0.002900763390241855
2017-05-26 09:33:00,3641.860949778143,0.002885305365461327
2017-05-26 09:34:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:35:00,3632.9744704848017,0.002885305365461327
2017-05-26 09:36:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:37:00,3632.9744704848017,0.002885305365461327
2017-05-26 09:38:00,3632.9744704848017,0.0029460615796906365
2017-05-26 09:39:00,3632.9744704848017,0.002854636002078539
2017-05-26 09:40:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:41:00,3632.9744704848017,0.002810743558240671
2017-05-26 09:42:00,3632.9744704848017,0.0029618451059159577
2017-05-26 09:43:00,3632.9744704848017,0.002869929715731082
2017-05-26 09:44:00,3632.9744704848017,0.0029460615796906365
2017-05-26 09:45:00,3632.9744704848017,0.002810743558240671
2017-05-26 09:46:00,3632.9744704848017,0.0029147464079181088
2017-05-26 09:47:00,3632.9744704848017,0.0028258021181058056
2017-05-26 09:48:00,3632.9744704848017,0.0029460615796906365
2017-05-26 09:49:00,3632.9744704848017,0.0029303621630967116
2017-05-26 09:50:00,3632.9744704848017,0.002869929715731082
2017-05-26 09:51:00,3496.26568237945,0.0031194024518435733
2017-05-26 09:52:00,3496.26568237945,0.003186790386976768
2017-05-26 09:53:00,3496.26568237945,0.003186790386976768
2017-05-26 09:54:00,3496.26568237945,0.0032021521867228358
2017-05-26 09:55:00,3496.26568237945,0.003219307718489388
2017-05-26 09:56:00,3414.38580594075,0.0032538950067417193
2017-05-26 09:57:00,3406.054387146234,0.003219307718489388
2017-05-26 09:58:00,3496.26568237945,0.0031194024518435733
2017-05-26 09:59:00,3496.26568237945,0.003186790386976768
2017-05-26 10:00:00,3496.26568237945,0.0031361146518686547
2017-05-26 10:01:00,3496.26568237945,0.003219307718489388
2017-05-26 10:02:00,3496.26568237945,0.003219307718489388
2017-05-26 10:03:00,3496.26568237945,0.0032021521867228358
2017-05-26 10:04:00,3496.26568237945,0.003186790386976768
2017-05-26 10:05:00,3496.26568237945,0.003219307718489388
2017-05-26 10:06:00,3496.26568237945,0.00310443763037403
2017-05-26 10:07:00,3496.26568237945,0.0031194024518435733
2017-05-26 10:08:00,3504.817763557807,0.0031194024518435733
2017-05-26 10:09:00,3496.26568237945,0.003219307718489388
2017-05-26 10:10:00,3496.26568237945,0.0031361146518686547
2017-05-26 10:11:00,3496.26568237945,0.00310443763037403
2017-05-26 10:12:00,3496.26568237945,0.0031529163875128135
2017-05-26 10:13:00,3496.26568237945,0.00310443763037403
2017-05-26 10:14:00,3496.26568237945,0.0031361146518686547
2017-05-26 10:15:00,3496.26568237945,0.0032538950067417193
2017-05-26 10:16:00,3496.26568237945,0.0031698081384631724
2017-05-26 10:17:00,3496.26568237945,0.003186790386976768
2017-05-26 10:18:00,3397.743297788137,0.0032538950067417193
2017-05-26 10:19:00,3496.26568237945,0.003186790386976768
2017-05-26 10:20:00,3421.901505620842,0.003219307718489388
2017-05-26 10:21:00,3381.1819090793583,0.003219307718489388
2017-05-26 10:22:00,3496.26568237945,0.0031194024518435733
2017-05-26 10:23:00,3389.452488260732,0.0031529163875128135
2017-05-26 10:24:00,3496.26568237945,0.0031698081384631724
2017-05-26 10:25:00,3496.26568237945,0.003186790386976768
2017-05-26 10:26:00,3496.26568237945,0.00310443763037403
2017-05-26 10:27:00,3496.26568237945,0.0031698081384631724
